ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-251287,2026-03-11 10:36,2026-03-11 10:50,2026-03-19 12:08,resolved,voice,C105312,VR885831,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3042,0,,,,N,"[IVR transcript] Hello Vireo, Bought pulse 2 bds around 13-02-2026 from Flipkart. The left earbud is not charging at all. How do I get this fixed? Thank you","1. left earbud not taking charge
2. conf fw 3.0.10
3. reset + pin cleaning advised, cx to observe 48h //SNE",helpdesk
TK-251289,2026-03-11 10:44,2026-03-11 11:15,2026-03-11 11:40,resolved,chat,C104478,VR904874,VA-EB-AIR,Connectivity,Normal,Chat Frontline,A3015,0,3,,,N,Not acceptable at this price. Bought AirLite around 30-01-2026 from vireo.in. connection drops constantly. I already kept phone in hand. Escalate this to someone senior.,cx ok,helpdesk
TK-251290,2026-03-11 10:46,2026-03-11 18:52,2026-03-11 19:17,closed,email,C109294,VR896787,VA-HP-ST3,Other,Normal,Email Frontline,A3019,0,5,,,N,"Dear Sir/Madam,
This is regarding my Strata 3 headphones.  Not receiving OTP to login.
I tried 5 times.
I want my money back.
Thanks in advance,",re: otp not rcvd | chk number on account -> account unloced //SAI,helpdesk
TK-251291,2026-03-11 11:02,2026-03-11 12:00,2026-03-11 12:33,resolved,voice,C102322,VR889174,VA-EB-AIR,Audio Quality,Normal,Voice Frontline,A3026,0,3,,,Y,"hello
left side has no audio at all
kindly do the needful",cx reached out - no audio one side. Walked through reset. New unit shipped under DOA.,helpdesk
TK-251292,2026-03-11 11:44,2026-03-11 19:42,2026-03-11 20:16,resolved,email,C104120,,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3007,0,2,,,N,the left one stopped charging since 10 days ago - what do i do now?,"1. L bud no charge in case
2. Confirmed FW 3.5.6
3. Advised to keep lid shut / reseat bud, cx willl monitor (SOP 4.2)",helpdesk
TK-251294,2026-03-11 13:03,2026-03-11 18:14,2026-03-11 18:30,resolved,email,C102371,,VA-EB-PL2,App & Firmware,Low,Email Frontline,A3022,0,4,,,N,"This is regarding the Pulse 2 earbuds. Frmware update stuck for 2 hours.
I kept phone nearby. Nothing changed.
Please help.
Thanks Simran Reddy",Cust contacted re FW update stuck. Walked through recovery mode. Recovery successful. Case closed with cx consent.,helpdesk
TK-251295,2026-03-11 13:36,2026-03-11 16:08,2026-03-11 16:43,closed,email,C107822,VR885836,VA-SP-ORB,Connectivity,Normal,Email Frontline,A3021,0,5,,,N,"THE PAIRING LIGHT BLINKS BUT NOTHING EVER SHOWS UP ON MY REALME
VR885836
NEED THIS SORTED THIS WEEK","1. paiirng failure
2. checked phone os version
3. re-pair successful, resolved on chat",helpdesk
TK-251296,2026-03-11 13:53,2026-03-11 16:11,2026-03-16 17:34,resolved,social,C107865,VR907967,VA-SW-NX2,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,,,Y,"the strap is tearing, VR907967, kindly look into it",issue: strap pin issue | checked warranty eligibility -> replacement unit dispatched //SAM,helpdesk
TK-251298,2026-03-11 13:54,2026-03-11 15:27,2026-03-27 16:15,resolved,social,C107447,VR886649,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3044,1,4,,,N,"hello, bought pusle 2 around 28-12-2025 from flipkart. the pairing light blinks but nothing ever shows up on my oneplus. please help. regards, tenzin varghese","1. Device not discoverable
2. Checked phone OS version
3. Transferred to Escalations & Warranty
4. Reset done, paired ok -PK",helpdesk
TK-251299,2026-03-11 14:36,2026-03-11 15:58,2026-03-11 16:16,resolved,voice,C107221,,VA-AC-CH65,Product Enquiry,Normal,Voice Frontline,A3029,1,,,,N,[IVR transcript] before I buy - will this talk to a 2019 Samsung - waiting for your reply,Customer states pre-sales query. Shared compatibility info. Transferred to Logistics. Cx satisfied. ~Kavya,helpdesk
TK-251301,2026-03-11 14:46,2026-03-11 14:48,2026-03-11 15:19,resolved,chat,C103251,,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3007,0,1,,,Y,the left one stopped charging since around Diwali,"1. Left bud not charging
2. Asked for photo of the bud contacts
3. Replacement bud + case dispatched (SOP 2.7)",helpdesk
TK-251302,2026-03-11 15:28,2026-03-11 15:34,2026-03-11 16:00,resolved,chat,C108668,,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3010,0,1,,,Y,"Namaste, Got Pulse2 from Flipkart around Diwali. The left one has to be pressed down hard in the case or it does nothing. I removed and reinserted it 10 times. Nothnig changed. Can someonne fix this?","cx: left bud not charging | asked for photo of the bud contacts -> replacement approved, reverse pickup arranged [closed]",helpdesk
TK-251304,2026-03-11 16:30,2026-03-11 16:47,2026-03-14 18:53,resolved,chat,C108017,VR883317,VA-EB-PL2,Charging & Battery,Normal,Escalations & Warranty,A3040,1,,,,N,only the right one lights up when I put them in the case. how do i get this fixed?,resolved on call,helpdesk
TK-251305,2026-03-11 17:01,2026-03-11 17:08,2026-03-11 17:24,resolved,chat,C107782,VR904381,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3008,0,5,,,N,"product: pulse 2 buds
order: vr904381
purchased: december 16
issue: random disconnects during calls
tried: turned off wifi
expected: replacement",Replacement raised. Issue: intermittent disconnects. chk interference sources. [closed],helpdesk
TK-251306,2026-03-11 17:29,2026-03-11 17:31,2026-03-11 18:15,resolved,chat,C105926,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3038,0,,,,N,"This is regarding my Pulse 2. ONE OF THEM (LEFT) NEVER GETS THE GREEN LIGHT IN THE CASE. I checked balance settings. Pleae resolve asap. Thanks, Gurpreet Jain","Cx says left side silent. Asked cx to check bud in case. Reset + pin cleaning advised, cx to observe 48h. Closing. ~Varun",helpdesk
TK-251307,2026-03-11 18:03,2026-03-11 18:31,2026-03-20 01:01,resolved,voice,C103055,,VA-EB-PL2,Warranty & Repair,High,Escalations & Warranty,A3044,0,,,,N,Pathetic experience honestly.  Got my Pulse 2 from Amazon 10 days ago. no update on my repair. I already emailed twice. Fix this or I am posting on twitter.,"1. RMA status query
2. Checked QC report
3. Cx updated, ETA shared -PK",helpdesk
TK-251308,2026-03-11 18:09,2026-03-11 18:15,2026-03-11 18:34,resolved,chat,C107827,VR908425,VA-AC-CH65,Billing & Payments,High,Billing,A3033,0,4,1499,PRICE-ADJ,N,"coupon code not working
can someone fix this?",re: coupon not applied | chk cart eligibility -> refunded rs 1499 ~Thomas,helpdesk
TK-251310,2026-03-11 18:29,2026-03-11 18:33,2026-03-13 18:50,resolved,chat,C100981,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,5,3499,RETURN-QC-OK,N,"YOU PICKED UP THE IETM 16 DAYS AGO AND MY MONEY HASN'T COME BACK, PLEASE ADVISE",done //DIV,helpdesk
TK-251312,2026-03-11 18:31,2026-03-11 20:05,,open,voice,C102834,VR902586,VA-EB-PL2,Other,Normal,Voice Frontline,A3024,0,4,,,Y,"hi sir
sounds like a badly tuned radio now
kuch karo
pls reply",Contact re static noise in audio. chk FW. Replacement unit dispatched.,helpdesk
TK-251313,2026-03-11 18:37,2026-03-11 18:39,2026-03-11 19:16,closed,chat,C106276,VR903804,VA-EB-PL2,App & Firmware,Normal,Chat Frontline,A3005,0,,,,N,"Hello Vireo,
Bought my Pulse 2 around November 14 from Amazon. Firmware update stuck for 2 hours.
I kept phone nearby. Nothing changed.
Waiting for your reply.
Regards,",rplc raised (bricked). Issue: update hang. chk FW 2.0.7 rollout. -ZK,helpdesk
TK-251314,2026-03-11 19:04,2026-03-11 19:08,2026-03-11 19:29,resolved,chat,C105760,VR887761,VA-AC-CH65,Billing & Payments,High,Billing,A3032,0,,,,N,"team,
promo code shows invalid
abhi tak kuch nahi hua
your charger
urgent",cx says coupon not applied. checked coupon validity. store credit issued.,helpdesk
TK-251316,2026-03-11 19:21,2026-03-11 20:23,2026-03-13 22:57,resolved,voice,C100346,VR893973,VA-EB-PL2,Other,Normal,Escalations & Warranty,A3042,0,,,,Y,"[IVR transcript] left bud not taking charge, VR893973","1. left bud not charging
2. asked cx to clean charging pins
3. new set dispatched, old set to be picked up //SNE",helpdesk
TK-251317,2026-03-11 19:58,2026-03-12 02:16,2026-03-12 02:45,resolved,email,C109150,VR890096,VA-EB-PL2,Charging & Battery,Low,Email Frontline,A3017,0,4,,,N,"got pulse 2 from vireo.in a month ago. i have to charge it twice a day now, it used to last days. i turned off always-on display. nothing changed. please advise. thanks & regards kunal","issue: battery draining fast | chk usage paattern with cx -> adv settings change, cx satisfied",helpdesk
TK-251318,2026-03-11 20:05,2026-03-11 21:04,,open,voice,C101524,VR909974,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3005,1,,,,N,"[IVR transcript] Dear Sir/Madam, Ordered Pulse2 last week. App shows the left at 0 percent no matter how long its in the case. Please call me on my registered number. Awaiting response, Thomas Sharma","Reset + pin cleaning advised, cx to observe 48h. Issue: left bud not charging. Asked cx to clean charging pins. -ZK",helpdesk
TK-251320,2026-03-11 20:34,2026-03-11 21:35,2026-03-11 22:13,resolved,voice,C101503,VR883288,VA-EB-PL2,Billing & Payments,High,Billing,A3032,0,3,665,DUP-PAYMENT,N,[IVR transcript] Honetly regretting this purchase. Order VR883288 (pulse 2 buds). my bank says Rs 4999 went to you but your site says I hvae no orders. I already waited 24 hours. Fix this or I am posting on twitter.,customer states amount deducted without order. asked for utr. refund of rs 665 initiated to source.,helpdesk
TK-251321,2026-03-11 20:41,2026-03-11 20:46,2026-03-11 21:28,resolved,chat,C106681,VR888897,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3034,1,4,,,N,"plugging in does nothing on the case, cable works on my phone. how do i get this fixed?","1. Case not charging
2. Asked cx to try different cable + adaptor
3. Transferred to Billing
4. Advised port cleaning, resolved",helpdesk
TK-251323,2026-03-11 20:41,2026-03-11 21:47,2026-03-16 23:56,resolved,social,C105290,VR897617,VA-EB-PL2,Charging & Battery,Normal,Escalations & Warranty,A3042,0,,,,Y,"LEFT EARBUD SHOWS 0% AND NEVER CHARGES, VR897617, CAN SOMEONE FIX THIS?","1. left bud not charging
2. confirmed fw 3.6.10
3. new set dispatched, old set to be picked up //SNE",helpdesk
TK-251324,2026-03-11 20:52,2026-03-11 20:56,2026-03-13 23:11,resolved,chat,C106045,VR884390,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3041,0,1,,,Y,"product: pulse 2
order: vr884390
purchased: 14-02-2026
issue: left earbud not charging, right one is fine
tried: did teh reset from the manual
expected: resolution","issue: left earbud not taking charge | tested with cx on call -> new set dispatched, old set to be picked up",helpdesk
TK-251325,2026-03-11 21:02,2026-03-11 21:42,2026-03-11 22:20,resolved,social,C102668,VR896594,VA-EB-PL2,Other,Normal,Chat Frontline,A3011,0,,,,N,"Product: Pulse2
Order: VR896594
Purchased: 13/11
Issue: sounds like a badly tuned radio now
Tried: changed EQ
Expected: resolution",Cx says static noise in audio. Checked FW. Replacemeent raised. Follow-up not required. ~Divya,helpdesk
TK-251327,2026-03-11 21:14,2026-03-12 03:12,2026-03-13 05:11,resolved,email,C108849,,VA-EB-PL2,Warranty & Repair,Low,Escalations & Warranty,A3042,0,,,,Y,left side not charging in the case,"1. left earbud not taking charge
2. conf fw 2.1.9
3. new set dispatched, old set to be picked up //SNE",helpdesk
TK-251329,2026-03-11 21:52,2026-03-11 22:04,2026-03-12 22:22,resolved,chat,C103590,,VA-SP-MINI,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,"helo
package not delivered even after 16 days
orbit mini
anyone there",Customer reached out - order not delivered. Confirmed address with cx. Re-shipped from warehouse. ~Kavya,helpdesk
TK-251330,2026-03-11 22:10,2026-03-11 22:13,2026-03-11 22:30,closed,chat,C101218,VR905388,VA-SP-ORB,Other,Low,Chat Frontline,A3016,0,4,,,N,Really frustrating. Order VR905388 (the Orbit smart speaker). need to change delivery address. I already tried editing in app. Thiis is the last time I buy frmo you.,"Already dispatched, adv to redirect w/ crr. Issue: address update. chk dispatch status.",helpdesk
TK-251331,2026-03-11 22:14,2026-03-12 03:31,2026-03-12 04:12,resolved,email,C103789,VR905868,VA-EB-PL2,Charging & Battery,Normal,Email Frontline,A3001,0,3,,,N,"hii
no light comes on teh case when i plug it in
my pulse 2
pls reply","1. Charging case dead
2. Checked for lint in port
3. Advised port cleaning, resolved ~Reyansh",helpdesk
TK-251332,2026-03-12 00:21,2026-03-12 00:28,2026-03-13 01:02,closed,chat,C105539,,VA-AC-CH65,Returns & Refunds,Normal,Returns Desk,A3037,0,,,,N,not acceptable at this price. ordeerd the gan charger last week. received damaged product. i already refused nothing as i didn't notice till later. escalate this to someone senior.,refund initiated,helpdesk
TK-251334,2026-03-12 06:04,2026-03-12 06:05,2026-03-12 06:26,resolved,chat,C108143,VR883937,VA-SW-NX1,App & Firmware,Normal,Chat Frontline,A3009,0,3,,,N,"Not what I expected from Vireo. the nexa smaartwatch purchased 2 weeks ago, order VR883937. battery backup is terrible now. I already turned off always-on display. Refund. Now.",-,helpdesk
TK-251335,2026-03-12 08:03,2026-03-12 09:22,2026-03-12 09:58,resolved,email,C100215,VR887185,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3004,0,,,,Y,"Product: Pulse 2
Order: VR887185
Purchased: February 12
Issue: let earbud dead, dos not charrge in case
Tried: celaned the contacts with a cloth
Expected: refund",- [closed],helpdesk
TK-251336,2026-03-12 08:26,2026-03-12 08:29,2026-03-13 11:11,resolved,chat,C105143,VR905494,VA-EB-PL2,Other,Low,Escalations & Warranty,A3041,0,,,,N,"hii
left bud won't charge even affter keeping it in teh case overnight","left earbud not taking charge | confirmed fw 2.9.10 -> escalated to hardware team, awaiting inspection",helpdesk
TK-251337,2026-03-12 08:48,2026-03-12 08:49,2026-03-15 09:03,closed,chat,C104550,VR895263,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,,3324,RETURN-QC-OK,N,"product: pulse 2 buds
order: vr895263
purchased: 10-02-2026
issue: refund not received yet
tried: emailed twice
expected: resolution",Reffunded Rs 3324. Issue: rfnd delay. Checked rfnd status on PG.,helpdesk
TK-251339,2026-03-12 09:17,2026-03-12 10:42,2026-03-12 11:00,resolved,social,C109339,,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3012,0,,,,N,"sir ji
battery life has dropped to almost nothing
kal se
urgent","Reported: battery draining fast. adv disabling ANC/AOD to test. adv settings change, cx satisfied.",helpdesk
TK-251341,2026-03-12 09:39,2026-03-12 10:40,2026-03-12 11:16,resolved,email,C106479,VR904810,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3004,0,,,,Y,"I am losing patience.  This is regarding pulse 2 buds. lefft earbud shows 0% and never charges. I already checked balace settings. I want a replacement or refund, nothing else.",see prev [closed],helpdesk
TK-251343,2026-03-12 09:48,2026-03-12 21:06,,open,email,C101987,VR895133,VA-SW-NX2,Delivery & Shipping,Low,Logistics,A3027,0,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of my Nexa 2 watch (VR895133) placed on 09 Mar. My order has not been delivered yet. I have checked the tracking page daily. I reuqest you to providde a resolution within 3 working days.

Yours faithfully,
Yash D'Souza
Bengaluru","courier confirmed delivery for 13 mar, cx informed. issue: shipment not received. confirmed address with cx.",helpdesk
TK-251344,2026-03-12 10:12,2026-03-12 10:48,2026-03-12 11:15,resolved,email,C103369,VR904443,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3018,0,,,,N,"distorted audio at high volume
VR904443",customer reached out - crackling/distortion. checked fw. replacement raised. case closed with cx consent.,helpdesk
TK-251346,2026-03-12 10:14,2026-03-12 10:24,2026-03-15 11:24,resolved,chat,C105143,VR883179,VA-SP-MINI,Connectivity,Normal,Chat Frontline,A3039,1,,,,N,"helo
it goes silent for a second every few minutes and comes back
??",issue: bt dropouts | advised to test in different location -> replacement raised | xfer escalations & warranty //SAM,helpdesk
TK-251347,2026-03-12 10:17,2026-03-12 11:11,2026-03-12 11:45,resolved,email,C105562,VR909535,VA-EB-PL1,Charging & Battery,Normal,Email Frontline,A3018,0,,,,N,"Hi team,
I bought pulse 1 on 04/01. Battery drains very fast, barely lasts 2 hours.
I updated the app.
Honestly regretting this purchase.
I want a replacement.","customer reached out - poor battery backup. checked fw 1.5.9. advised settings change, cx satisfied. follow-up not required. (sop 5.4)",helpdesk
TK-251348,2026-03-12 10:53,2026-03-13 00:00,2026-03-13 00:39,resolved,email,C102956,VR893026,VA-EB-AIR,Billing & Payments,High,Billing,A3034,0,,,,N,"hi team,
this is regarding airlite earbuds. the page failed afteer i paid & now nothnig shows in my account.
i waited 24 hours. nothing changed.
kindyl look into it.
thanks in advance meera",Customer states amount deducted without ord. Confirmed with payment gateway. Auto-refund confirmed wihin 5-7 days. Case closed with cx consent.,helpdesk
TK-251349,2026-03-12 11:56,2026-03-12 12:19,2026-03-12 12:35,closed,voice,C104251,,VA-EB-PL2,Other,Normal,Voice Frontline,A3025,0,5,,,N,"Hi Vireo support,
Got pulse 2 buds from vireo.in last week. Please cancel, ordered by mistake.
I tried cancel button, greyed out. Nothing changed.
Waiting for your reply.
Regards,","1. Order cancellation
2. Cancelled before dispatch
3. Already shipped, adv RTO/return (SOP 5.4)",helpdesk
